Date,TemperatureHighF,TemperatureAvgF,TemperatureLowF,DewpointHighF,DewpointAvgF,DewpointLowF,HumidityHigh,HumidityAvg,HumidityLow,PressureMaxIn,PressureMinIn,WindSpeedMaxMPH,WindSpeedAvgMPH,GustSpeedMaxMPH,PrecipitationSumIn
2014-4-11,88.0,69.5,55.9,74.3,55.2,-35.0,46,15,1,30.32,30.17,1,0,1,0.00 
2014-4-12,89.4,72.7,61.9,79.5,57.0,-36.6,46,15,1,30.25,30.14,1,0,1,0.00 
2014-4-13,90.7,73.1,62.1,81.3,58.8,-34.4,44,12,1,30.20,30.05,7,0,10,0.00 
2014-4-14,91.8,76.1,66.9,86.5,63.4,-33.3,39,10,3,30.08,29.88,9,0,9,0.00 
2014-4-15,80.2,70.2,52.5,80.2,70.2,52.5,0,0,100,30.04,29.75,12,0,14,0.04 
2014-4-16,68.7,54.4,40.5,64.0,42.5,-38.9,19,3,2,30.25,30.04,12,0,14,0.01 
2014-4-17,74.7,64.8,53.4,74.5,64.8,53.4,0,0,100,30.31,30.20,10,0,12,0.00 
2014-4-18,77.2,71.0,66.0,77.2,71.0,66.0,0,0,100,30.21,29.92,2,0,8,0.33 
2014-4-19,78.1,68.6,63.1,78.1,68.6,63.1,0,0,100,30.02,29.86,1,0,1,0.05 
2014-4-20,64.6,61.1,57.7,64.4,61.1,57.7,0,0,100,30.14,30.00,1,0,1,0.01 
2014-4-21,76.1,65.5,60.6,76.1,63.7,-31.9,2,0,1,30.14,30.01,1,0,1,0.00 
2014-4-22,84.4,69.7,57.4,79.2,55.4,-33.2,34,10,2,30.01,29.84,1,0,1,0.00 
2014-4-23,88.3,73.8,63.7,82.0,59.9,-30.1,34,8,4,29.96,29.86,1,0,1,0.00 
2014-4-24,92.3,77.2,67.1,85.5,62.4,-31.4,40,12,1,30.04,29.92,1,0,1,0.00 
2014-4-25,88.3,75.1,65.5,82.6,61.6,-31.2,38,9,1,30.03,29.92,5,0,7,0.00 
2014-4-26,90.3,77.7,67.3,82.4,61.6,-33.9,43,14,2,30.05,29.96,1,0,1,0.00 
2014-4-27,95.2,78.3,63.5,88.2,64.6,-28.3,40,11,1,30.04,29.92,1,0,1,0.00 
2014-4-28,96.1,81.0,70.2,87.3,65.0,-29.9,42,12,1,29.99,29.87,1,0,3,0.00 
2014-4-29,92.7,77.5,69.1,89.2,70.2,-23.4,28,3,1,30.02,29.88,5,0,5,0.06 
2014-4-30,84.0,76.5,70.5,84.0,72.8,-27.4,4,0,1,30.10,29.94,1,0,1,0.22 
2014-5-1,91.9,77.1,72.3,90.0,73.2,-11.4,15,0,2,30.03,29.94,0,0,0,0.00 
2014-5-2,74.5,68.1,63.1,74.5,68.1,63.1,0,0,100,30.02,29.91,1,0,1,0.25 
2014-5-3,66.0,63.2,59.5,66.0,63.2,59.5,0,0,100,30.06,29.92,1,0,1,0.02 
2014-5-5,95.4,86.6,71.8,64.2,48.7,1.0,44,29,7,30.06,29.97,0,0,1,0.01 
2014-5-6,96.1,77.0,61.9,75.7,57.3,-34.8,45,14,1,30.08,29.98,3,0,6,0.01 
2014-5-7,96.8,79.1,64.6,85.3,65.1,-26.7,45,12,4,30.17,30.05,9,0,10,0.00 
2014-5-8,98.4,81.0,67.5,85.8,66.7,-27.2,42,11,3,30.24,30.13,2,0,2,0.00 
2014-5-9,96.8,81.8,70.2,86.4,67.3,-25.1,43,13,1,30.22,30.09,0,0,1,0.00 
2014-5-10,95.0,81.2,70.5,86.7,64.4,-28.3,38,11,1,30.17,30.05,14,0,15,0.00 
2014-5-11,92.8,78.2,73.0,89.4,72.3,-28.7,18,1,3,30.17,30.09,9,0,11,0.00 
2014-5-12,95.2,79.7,68.2,88.2,65.5,-29.4,38,11,1,30.20,30.12,2,0,2,0.00 
2014-5-13,94.8,79.8,71.2,89.1,67.0,-28.5,34,8,1,30.15,30.07,1,0,5,0.00 
2014-5-14,86.4,78.2,72.3,86.2,78.2,72.3,0,0,100,30.12,29.96,1,0,5,0.08 
2014-5-15,86.2,76.8,69.6,86.0,76.8,69.6,0,0,100,30.03,29.86,1,0,1,0.43 
2014-5-16,81.0,67.6,55.6,69.6,50.7,-37.5,43,13,1,30.16,30.01,1,0,1,0.09 
2014-5-17,82.9,67.7,54.5,64.9,47.9,-39.5,45,16,1,30.23,30.14,1,0,1,0.02 
2014-5-18,91.8,71.3,53.2,79.2,56.0,-33.2,43,13,4,30.22,30.14,0,0,1,0.02 
2014-5-19,90.0,73.9,62.8,80.6,59.9,-28.5,37,8,1,30.24,30.16,1,0,4,0.00 
2014-5-20,85.8,74.2,63.0,81.3,56.3,-36.9,41,12,2,30.27,30.19,4,0,4,0.00 
2014-5-21,93.0,75.8,60.3,78.8,58.4,-30.1,40,14,1,30.24,30.12,0,0,6,0.00 
2014-5-22,95.2,79.8,65.3,87.4,63.3,-28.3,38,10,1,30.17,30.02,1,0,1,0.00 
2014-5-23,97.3,82.2,71.1,89.4,67.4,-26.3,38,11,1,30.11,30.01,0,0,1,0.00 
2014-5-24,98.8,83.8,73.8,88.9,67.4,-26.3,38,11,1,30.10,30.01,1,0,1,0.00 
2014-5-25,101.1,79.8,69.3,92.7,67.7,-32.8,34,5,1,30.18,30.03,18,0,18,0.38 
2014-5-26,94.8,77.5,70.0,92.3,72.9,-22.0,26,1,2,30.23,30.13,1,0,5,0.34 
2014-5-27,94.3,79.5,69.6,90.3,67.4,-24.5,28,4,1,30.20,30.06,0,0,2,0.00 
2014-5-28,96.1,80.1,72.0,93.4,69.1,-30.5,26,4,6,30.12,30.03,11,0,15,0.18 
2014-5-29,78.6,76.2,73.0,78.6,76.2,73.0,0,0,100,30.07,29.99,1,0,15,0.74 
2014-5-30,94.5,77.0,69.4,93.6,72.9,-21.5,10,0,2,30.06,29.99,1,0,1,0.32 
2014-5-31,90.0,78.1,71.1,89.8,78.1,71.1,0,0,100,30.09,30.01,1,0,1,0.00 
2014-6-1,84.6,76.7,71.8,84.6,76.7,71.8,0,0,100,30.16,30.06,1,0,1,0.64 
2014-6-2,90.0,76.7,67.8,90.0,57.4,-31.5,19,3,1,30.18,30.11,1,0,1,0.00 
2014-6-3,92.1,77.0,67.3,86.5,62.9,-27.9,28,6,2,30.14,30.02,1,0,1,0.00 
2014-6-4,91.8,77.4,66.6,88.2,59.3,-24.5,25,5,1,30.05,29.93,1,0,1,0.00 
2014-6-5,95.9,80.3,67.6,90.3,67.3,-25.6,32,7,2,29.99,29.88,1,0,1,0.00 
2014-6-6,97.5,79.4,71.8,95.4,75.3,-19.8,11,0,1,30.00,29.90,1,0,1,0.00 
2014-6-7,91.0,84.0,79.2,91.0,78.2,-23.3,3,0,1,29.99,29.93,0,0,1,0.28 
2014-6-8,95.9,79.6,72.3,95.9,78.7,-20.7,10,0,1,30.04,29.91,1,0,1,1.10 
2014-6-9,96.1,80.4,71.2,96.1,80.4,71.2,0,0,100,30.02,29.90,1,0,1,0.01 
2014-6-10,97.9,80.6,72.0,97.5,72.6,-25.2,16,1,1,30.04,29.94,4,0,5,0.21 
2014-6-11,90.7,75.8,71.2,90.7,75.8,71.2,0,0,100,30.02,29.93,1,0,1,0.19 
2014-6-12,85.6,80.5,77.5,85.6,80.5,77.5,0,0,100,30.01,29.93,1,0,1,0.19 
2014-6-13,89.2,79.2,74.1,89.2,79.2,73.9,0,0,100,30.02,29.92,10,0,10,0.05 
2014-6-14,86.2,78.7,75.6,86.2,78.7,75.6,0,0,100,30.09,29.98,1,0,1,0.12 
2014-6-15,93.9,79.6,71.8,93.9,79.6,71.8,0,0,100,30.16,30.06,1,0,1,0.15 
2014-6-16,95.9,78.6,71.8,95.7,78.6,71.8,0,0,100,30.21,30.09,4,0,4,0.28 
2014-6-17,94.5,80.4,69.8,94.5,80.0,-21.5,1,0,1,30.20,30.10,1,0,1,0.01 
2014-6-18,93.0,80.9,71.8,92.8,79.4,-22.9,2,0,1,30.17,30.09,3,0,5,0.00 
2014-6-19,97.0,83.9,71.6,93.9,59.5,-25.6,16,3,1,30.17,30.06,1,0,1,0.00 
2014-6-20,97.3,82.9,74.5,95.7,72.6,-20.9,20,2,1,30.10,29.95,6,0,8,0.01 
2014-6-21,97.2,81.7,73.9,96.8,72.2,-20.4,18,1,1,30.01,29.89,10,0,10,0.00 
2014-6-22,94.3,78.7,72.7,94.3,78.7,72.7,0,0,100,29.99,29.91,18,0,27,0.59 
2014-6-23,91.6,78.4,71.1,91.6,78.4,71.1,0,0,100,30.10,29.96,3,0,6,0.07 
2014-6-24,93.4,80.5,73.0,93.4,80.5,73.0,0,0,100,30.16,30.06,5,0,8,0.03 
2014-6-25,97.9,83.4,73.6,96.1,71.5,-23.1,18,2,1,30.16,30.01,5,0,5,0.01 
2014-6-26,96.6,84.9,76.8,96.4,77.8,-22.9,3,0,1,30.13,29.97,5,0,7,0.00 
2014-6-27,97.5,86.3,76.8,96.1,72.0,-20.2,19,3,1,30.11,30.01,4,0,9,0.00 
2014-6-28,97.5,85.7,77.4,95.5,72.9,-22.4,23,4,1,30.17,30.08,3,0,6,0.00 
2014-6-29,96.1,83.7,76.3,94.3,71.1,-22.4,15,1,1,30.17,30.06,3,0,8,0.05 
2014-6-30,97.0,84.0,75.4,95.2,73.0,-25.4,22,3,1,30.11,29.96,0,0,1,0.00 
2014-7-1,95.4,84.3,76.3,93.9,70.2,-23.8,15,2,2,30.00,29.89,1,0,3,0.00 
2014-7-2,93.4,83.1,75.6,93.2,83.1,75.6,0,0,100,29.95,29.88,1,0,2,0.00 
2014-7-3,98.2,81.0,74.7,98.2,81.0,74.7,0,0,100,30.07,29.92,12,0,16,0.14 
2014-7-4,92.1,76.8,72.5,92.1,76.8,72.5,0,0,100,30.11,30.03,6,0,9,0.03 
2014-7-5,96.3,80.0,72.3,96.3,80.0,72.3,0,0,100,30.14,30.06,22,0,22,0.04 
2014-7-6,93.6,78.4,71.2,93.6,78.4,71.2,0,0,100,30.12,30.03,10,0,10,0.03 
2014-7-7,95.4,80.9,71.6,95.4,80.9,71.4,0,0,100,30.14,30.05,6,0,6,0.02 
2014-7-8,91.8,81.2,74.7,91.8,81.2,74.7,0,0,100,30.17,30.07,7,0,12,0.03 
2014-7-9,95.2,83.1,73.8,95.2,83.1,73.8,0,0,100,30.15,30.05,8,0,9,0.01 
2014-7-10,95.0,81.3,76.6,94.8,81.3,76.6,0,0,100,30.15,30.06,6,0,10,0.01 
2014-7-11,99.1,81.4,73.4,99.0,77.5,-20.2,4,0,1,30.19,30.07,9,0,9,0.02 
2014-7-12,91.8,76.9,73.4,91.6,76.9,73.4,0,0,100,30.20,30.12,12,0,12,0.02 
2014-7-13,95.2,81.9,72.9,95.2,81.9,72.9,0,0,100,30.16,30.07,2,0,4,0.01 
2014-7-14,95.2,79.1,74.1,95.2,79.1,74.1,0,0,100,30.12,30.03,5,0,7,0.02 
2014-7-15,93.7,78.1,72.9,93.7,78.1,72.9,0,0,100,30.04,29.94,1,0,1,0.01 
2014-7-16,89.6,79.0,74.5,89.4,79.0,74.5,0,0,100,29.97,29.86,1,0,1,0.02 
2014-7-17,94.8,81.7,73.0,94.8,81.7,73.0,0,0,100,30.04,29.91,1,0,1,0.02 
2014-7-18,98.8,84.6,74.7,97.3,76.3,-21.5,17,1,1,30.11,30.03,1,0,1,0.01 
2014-7-19,98.1,83.6,76.3,98.1,81.8,-20.4,3,0,1,30.11,30.03,1,0,1,0.01 
2014-7-20,96.3,83.5,75.7,96.3,83.5,75.7,0,0,100,30.10,30.01,2,0,5,0.01 
2014-7-21,92.3,80.8,73.8,92.1,80.8,73.8,0,0,100,30.12,30.02,1,0,2,0.01 
2014-7-22,97.9,81.7,73.2,97.9,81.7,73.2,0,0,100,30.10,30.02,5,0,5,0.00 
2014-7-23,98.1,83.8,73.8,98.1,78.6,-20.4,4,0,1,30.10,30.00,0,0,0,0.01 
2014-7-24,99.3,85.7,74.8,98.6,72.2,-22.9,12,1,1,30.07,29.96,5,0,5,0.00 
2014-7-25,95.5,81.4,77.4,95.5,81.4,77.2,0,0,100,30.09,30.01,0,0,1,0.01 
2014-7-26,94.5,82.5,74.8,94.3,82.5,74.8,0,0,100,30.10,30.01,4,0,5,0.00 
2014-7-27,98.2,86.5,79.2,98.2,86.5,79.2,0,0,100,30.10,30.00,4,0,6,0.00 
2014-7-28,96.3,84.8,79.5,96.3,84.8,79.5,0,0,100,30.05,29.92,11,0,11,0.00 
2014-7-29,96.3,85.5,74.5,96.1,79.2,-21.6,4,0,1,29.97,29.89,6,0,9,0.00 
2014-7-30,94.6,80.7,69.1,89.4,63.8,-26.1,28,7,2,30.01,29.94,0,0,1,0.00 
2014-7-31,98.6,82.5,70.0,97.0,72.9,-21.8,12,1,1,30.01,29.95,0,0,1,0.00 
2014-8-1,93.9,84.2,77.2,93.9,72.2,-22.4,11,1,1,30.02,29.94,1,0,1,0.00 
2014-8-2,100.2,81.3,73.9,99.9,81.3,73.9,0,0,100,30.02,29.94,11,0,11,0.00 
2014-8-3,89.1,81.6,75.7,89.1,81.6,75.7,0,0,100,30.01,29.91,9,0,11,0.00 
2014-8-4,86.9,80.9,76.5,86.5,80.9,76.5,0,0,100,29.98,29.90,9,0,11,0.00 
2014-8-5,93.0,83.3,75.9,93.0,83.3,75.9,0,0,100,30.08,29.95,4,0,4,0.00 
2014-8-6,98.2,84.5,75.9,97.5,74.3,-24.3,13,1,1,30.07,29.97,9,0,15,0.02 
2014-8-7,100.2,84.4,75.7,99.7,76.3,-21.1,11,1,1,30.04,29.94,1,0,2,0.01 
2014-8-8,93.7,80.7,75.7,93.7,80.7,75.7,0,0,100,30.08,29.96,8,0,13,0.25 
2014-8-9,93.7,81.7,74.8,93.7,81.7,74.8,0,0,100,30.09,29.99,7,0,11,0.08 
2014-8-10,93.9,82.1,77.2,93.9,82.1,77.2,0,0,100,30.07,29.99,8,0,12,0.08 
2014-8-11,89.2,80.1,75.9,89.2,80.1,75.9,0,0,100,30.05,29.96,7,0,9,0.10 
2014-8-12,85.3,80.6,76.5,85.3,80.6,76.5,0,0,100,30.01,29.94,12,0,13,0.04 
2014-8-13,95.7,81.1,76.5,95.5,81.1,76.5,0,0,100,30.02,29.96,11,0,12,0.02 
2014-8-14,92.7,79.4,75.4,92.5,79.4,75.4,0,0,100,30.04,29.95,6,0,9,0.00 
2014-8-15,91.2,79.6,73.2,91.2,79.6,73.2,0,0,100,30.06,29.98,6,0,7,0.02 
2014-8-16,97.0,83.5,73.9,96.8,83.5,73.9,0,0,100,30.09,30.00,1,0,1,0.02 
2014-8-17,97.9,84.3,76.5,97.9,84.3,76.5,0,0,100,30.13,30.02,11,0,11,0.00 
2014-8-18,94.8,82.6,77.5,94.8,82.6,77.5,0,0,100,30.07,29.96,9,0,11,0.01 
2014-8-19,95.4,84.8,77.5,95.4,84.8,77.5,0,0,100,30.06,29.95,11,0,11,0.00 
2014-8-20,96.6,85.5,77.4,96.4,85.5,77.2,0,0,100,30.11,29.99,6,0,6,0.00 
2014-8-21,100.8,84.7,77.0,99.3,75.4,-18.0,11,1,1,30.15,30.03,9,0,9,0.00 
2014-8-22,100.8,82.7,74.7,99.9,82.7,-17.7,0,0,100,30.11,29.99,2,0,2,0.00 
2014-8-23,101.7,84.2,76.5,99.9,83.0,-18.2,2,0,1,30.01,29.85,5,0,8,0.00 
2014-8-24,95.5,81.5,75.7,95.5,81.5,75.7,0,0,100,29.90,29.81,16,0,26,0.00 
2014-8-25,82.8,79.3,76.8,82.6,79.3,76.8,0,0,100,29.95,29.86,14,0,16,0.00 
2014-8-26,93.2,80.2,75.0,93.2,80.2,75.0,0,0,100,30.00,29.91,4,0,7,0.00 
2014-8-27,91.9,79.2,70.5,91.9,79.2,70.5,0,0,100,30.03,29.96,0,0,9,0.00 
2014-8-28,97.5,80.4,66.9,90.9,65.0,-25.2,30,7,1,30.04,29.96,0,0,0,0.00 
2014-8-29,99.0,82.2,74.1,99.0,82.2,74.1,0,0,100,30.12,29.99,6,0,13,0.00 
2014-8-30,99.0,81.3,73.6,99.0,81.3,73.6,0,0,100,30.17,30.04,8,0,9,0.00 
2014-8-31,98.2,81.9,72.3,98.2,81.9,72.3,0,0,100,30.17,30.06,4,0,7,0.00 
2014-9-1,98.8,83.0,74.3,98.8,83.0,74.3,0,0,100,30.14,30.03,5,0,5,0.00 
2014-9-2,99.5,84.6,75.6,99.5,83.4,-18.6,2,0,1,30.12,29.99,5,0,9,0.00 
2014-9-3,97.3,83.1,75.0,97.3,83.1,75.0,0,0,100,30.10,29.99,4,0,6,0.00 
2014-9-4,95.5,79.7,73.8,95.4,79.7,73.8,0,0,100,30.13,30.05,4,0,6,0.01 
2014-9-5,94.6,78.0,72.9,94.6,78.0,72.9,0,0,100,30.15,30.05,12,0,13,0.00 
2014-9-6,87.6,78.2,73.0,87.6,78.2,73.0,0,0,100,30.09,29.98,5,0,8,0.02 
2014-9-7,86.7,79.2,73.8,86.5,79.2,73.8,0,0,100,30.05,29.95,7,0,11,0.02 
2014-9-8,86.9,78.7,73.0,86.7,78.7,73.0,0,0,100,30.09,30.01,6,0,9,0.02 
2014-9-9,90.3,78.4,73.0,90.3,78.4,73.0,0,0,100,30.11,30.02,5,0,12,0.02 
2014-9-10,97.5,81.4,72.0,97.5,81.4,72.0,0,0,100,30.09,29.99,6,0,6,0.02 
2014-9-11,94.6,81.7,73.4,94.6,81.7,73.4,0,0,100,30.07,29.98,2,0,4,0.02 
2014-9-12,95.2,81.8,73.6,95.0,81.8,73.6,0,0,100,30.06,29.96,5,0,6,0.01 
2014-9-13,97.2,83.8,75.0,97.2,83.8,75.0,0,0,100,30.12,29.99,2,0,7,0.01 
2014-9-14,98.1,83.4,75.6,98.1,83.4,75.6,0,0,100,30.17,30.07,1,0,4,0.01 
2014-9-15,96.4,81.3,74.1,96.4,81.3,74.1,0,0,100,30.19,30.10,9,0,9,0.01 
2014-9-16,81.5,78.0,74.3,81.5,78.0,74.3,0,0,100,30.15,29.98,2,0,5,0.00 
2014-9-17,88.7,77.6,71.8,88.7,77.6,71.6,0,0,100,29.98,29.87,5,0,14,0.01 
2014-9-18,95.4,79.8,71.4,95.4,79.8,71.4,0,0,100,29.97,29.87,4,0,7,0.00 
2014-9-19,85.6,75.4,71.2,85.6,75.4,71.2,0,0,100,30.03,29.94,5,0,12,0.00 
2014-9-20,84.6,75.5,70.9,84.4,75.5,70.9,0,0,100,30.01,29.92,9,0,12,0.01 
2014-9-21,92.8,77.0,67.1,90.7,65.4,-26.3,25,4,2,30.05,29.96,0,0,0,0.00 
2014-9-22,91.2,76.0,69.3,91.2,76.0,69.3,0,0,100,30.06,29.97,8,0,9,0.00 
2014-9-23,79.5,73.9,71.1,79.5,73.9,71.1,0,0,100,30.09,29.99,7,0,12,0.00 
2014-9-24,74.5,71.0,67.1,74.5,71.0,66.9,0,0,100,30.18,30.06,9,0,11,0.00 
2014-9-25,78.3,71.4,65.7,78.3,71.4,65.7,0,0,100,30.18,30.06,6,0,7,0.01 
2014-9-26,85.5,78.4,70.2,85.5,78.4,70.2,0,0,100,30.09,30.01,8,0,14,0.00 
2014-9-27,85.5,78.2,74.7,85.5,78.2,74.7,0,0,100,30.08,29.99,7,0,9,0.00 
2014-9-28,90.3,78.7,73.6,90.1,78.7,73.6,0,0,100,30.06,29.96,6,0,9,0.01 
2014-9-29,81.0,76.1,72.7,81.0,76.1,72.7,0,0,100,30.00,29.84,0,0,1,0.00 
2014-9-30,82.2,76.3,72.7,82.2,76.3,72.7,0,0,100,29.91,29.81,1,0,1,0.00 
2014-10-1,82.4,77.2,73.8,82.2,77.2,73.8,0,0,100,30.02,29.88,1,0,1,0.00 
2014-10-2,91.4,78.7,71.8,91.2,78.7,71.8,0,0,100,30.08,30.00,1,0,1,0.00 
2014-10-3,89.1,77.9,72.1,88.9,77.9,72.1,0,0,100,30.06,29.91,1,0,1,0.00 
2014-10-4,82.6,74.3,62.8,82.6,64.7,-31.9,5,0,1,29.98,29.84,1,0,1,0.00 
2014-10-5,73.9,61.6,50.5,66.9,47.3,-37.1,33,8,1,30.09,29.98,0,0,1,0.00 
2014-10-6,83.8,67.3,53.1,82.0,53.4,-29.4,8,1,1,30.16,30.05,0,0,2,0.00 
2014-10-7,86.0,74.7,65.8,85.8,74.7,65.8,0,0,100,30.16,30.06,1,0,1,0.00 
2014-10-8,91.8,77.0,66.9,91.8,77.0,66.9,0,0,100,30.18,30.06,0,0,0,0.00 
2014-10-9,93.7,77.3,66.7,93.7,77.3,66.7,0,0,100,30.15,30.05,0,0,1,0.00 
2014-10-10,92.7,78.9,70.2,92.7,78.9,70.2,0,0,100,30.13,30.01,0,0,1,0.00 
2014-10-11,92.3,76.4,64.6,90.1,66.1,-27.4,27,4,1,30.11,30.00,1,0,2,0.00 
2014-10-12,92.8,78.6,69.1,92.8,72.8,-24.0,7,0,1,30.12,30.03,1,0,2,0.00 
2014-10-13,91.9,78.5,69.6,91.9,78.5,-24.0,0,0,100,30.14,30.02,11,0,12,0.00 
2014-10-14,86.7,76.8,71.8,86.7,76.8,71.8,0,0,100,30.05,29.91,13,0,14,0.00 
2014-10-15,80.8,71.5,62.2,80.8,71.5,62.2,0,0,100,30.00,29.91,12,0,13,0.00 
2014-10-16,79.2,66.1,55.0,75.7,51.0,-34.2,23,4,1,29.99,29.89,9,0,11,0.00 
2014-10-17,82.2,66.2,54.3,79.7,54.5,-30.6,16,2,1,30.05,29.95,4,0,4,0.00 
2014-10-18,84.4,68.4,55.8,83.5,56.6,-30.1,15,2,1,30.02,29.90,7,0,7,0.00 
2014-10-19,82.2,69.1,61.0,82.2,69.1,61.0,0,0,100,30.10,29.98,11,0,11,0.00 
2014-10-20,87.6,73.4,63.0,87.6,71.2,-26.1,2,0,1,30.11,29.96,2,0,2,0.00 
2014-10-21,84.0,72.7,64.0,83.8,72.7,64.0,0,0,100,30.01,29.91,1,0,2,0.00 
2014-10-22,78.4,66.8,57.9,78.3,57.0,-33.7,12,1,1,30.07,29.96,1,0,2,0.00 
2014-10-23,79.2,64.7,53.1,75.9,49.8,-35.0,17,3,1,30.09,29.98,4,0,8,0.00 
2014-10-24,78.3,63.2,51.1,77.7,53.6,-33.9,13,1,1,30.07,29.95,1,0,2,0.00 
2014-10-25,78.3,62.8,51.3,75.0,50.9,-35.0,26,5,1,30.05,29.97,1,0,2,0.00 
2014-10-26,83.7,65.3,50.5,81.1,55.0,-29.4,19,2,1,30.05,29.96,0,0,0,0.00 
2014-10-27,90.9,71.3,58.5,87.4,60.4,-31.2,32,5,1,30.14,30.04,1,0,1,0.00 
2014-10-28,85.6,70.8,59.2,85.5,60.4,-28.5,13,1,1,30.22,30.11,5,0,6,0.00 
2014-10-29,86.7,72.3,63.3,86.5,72.3,63.3,0,0,100,30.14,30.00,4,0,4,0.00 
2014-10-30,79.2,69.6,62.1,79.2,69.6,62.1,0,0,100,30.02,29.88,9,0,10,0.00 
2014-10-31,74.8,62.7,52.3,74.8,56.9,-36.6,5,0,1,29.93,29.81,11,0,11,0.00 
2014-11-1,57.0,51.1,42.4,53.8,34.2,-48.1,28,7,1,30.20,29.89,18,0,20,0.00 
2014-11-2,62.6,47.8,38.8,59.5,36.2,-46.5,28,4,1,30.36,30.20,9,0,11,0.00 
2014-11-3,72.0,54.5,39.9,72.0,44.2,-37.5,9,1,1,30.45,30.34,8,0,11,0.00 
2014-11-4,79.9,63.9,51.1,79.9,63.9,51.1,0,0,100,30.38,30.25,2,0,4,0.00 
2014-11-5,81.7,70.5,63.9,81.7,70.5,63.9,0,0,100,30.29,30.16,0,0,1,0.00 
2014-11-6,81.1,69.4,60.3,81.1,69.4,60.3,0,0,100,30.20,29.96,4,0,5,0.00 
2014-11-7,68.4,60.3,50.0,68.4,44.6,-43.2,29,6,2,30.07,29.95,9,0,11,0.00 
2014-11-8,68.2,58.6,47.5,68.0,58.6,47.5,0,0,100,30.04,29.91,2,0,5,0.00 
2014-11-9,67.8,60.7,54.7,67.8,60.7,54.7,0,0,100,29.99,29.91,9,0,12,0.00 
2014-11-10,73.8,61.5,54.3,73.8,61.5,54.3,0,0,100,30.03,29.95,7,0,11,0.00 
2014-11-11,80.1,63.5,52.3,80.1,63.5,52.3,0,0,100,30.00,29.91,10,0,12,0.00 
2014-11-12,76.5,60.4,47.7,74.8,50.6,-33.2,15,1,1,30.10,29.99,0,0,1,0.00 
2014-11-13,73.9,65.9,56.7,73.9,65.9,56.7,0,0,100,30.11,30.00,0,0,1,0.00 
2014-11-14,64.6,55.0,43.2,64.6,41.7,-43.1,14,2,1,30.23,30.04,7,0,7,0.00 
2014-11-15,68.4,54.2,43.3,68.4,54.2,43.2,0,0,100,30.31,30.20,7,0,9,0.00 
2014-11-16,81.5,65.3,52.5,81.5,65.3,52.5,0,0,100,30.25,30.05,8,0,9,0.00 
2014-11-17,81.3,68.5,55.4,81.3,68.5,55.2,0,0,100,30.05,29.85,16,0,16,0.00 
2014-11-18,55.2,45.8,36.9,55.0,29.1,-47.4,33,12,1,30.40,30.04,15,1,15,0.00 
2014-11-19,54.5,40.3,31.6,46.2,9.1,-49.5,28,14,3,30.49,30.33,9,0,9,0.15 
2014-11-20,64.8,43.7,27.3,53.1,30.6,-48.8,41,9,1,30.38,30.24,4,0,7,0.13 
2014-11-21,70.7,54.2,38.7,66.9,39.9,-40.9,24,4,1,30.39,30.29,7,0,10,0.00 
2014-11-22,71.8,64.5,54.7,71.8,64.5,54.5,0,0,100,30.35,30.13,5,0,9,0.03 
2014-11-23,82.8,74.3,69.1,82.8,74.3,69.1,0,0,100,30.13,29.86,15,0,15,0.41 
2014-11-24,83.3,76.4,72.9,83.1,76.4,72.9,0,0,100,30.02,29.89,11,0,12,0.00 
2014-11-25,73.4,68.1,63.9,73.2,68.1,63.7,0,0,100,30.07,29.87,7,0,7,0.97 
2014-11-26,63.9,53.4,44.2,63.7,53.4,44.2,0,0,100,30.25,29.86,1,0,1,0.33 
2014-11-27,63.0,51.0,41.2,61.2,32.5,-48.3,34,8,1,30.35,30.21,1,0,1,0.05 
2014-11-28,56.5,44.5,32.4,52.5,32.7,-48.1,26,5,2,30.41,30.30,1,0,1,0.01 
2014-11-29,72.1,52.7,37.6,71.8,43.7,-38.9,15,2,1,30.38,30.28,1,0,1,0.01 
2014-11-30,78.8,60.2,46.0,78.4,53.0,-32.4,6,0,1,30.39,30.30,1,0,1,0.00 
2014-12-1,79.3,65.4,54.5,79.2,65.4,54.5,0,0,100,30.41,30.28,1,0,1,0.00 
2014-12-2,80.8,68.7,60.8,80.6,68.7,60.8,0,0,100,30.32,30.19,1,0,1,0.00 
2014-12-3,78.3,67.1,60.6,78.3,67.1,60.4,0,0,100,30.28,30.18,1,0,1,0.00 
2014-12-4,77.5,66.7,59.4,77.5,66.7,59.4,0,0,100,30.28,30.20,2,0,4,0.00 
2014-12-5,76.8,68.0,64.2,76.8,68.0,64.2,0,0,100,30.33,30.25,6,0,7,0.00 
2014-12-6,81.0,68.8,63.0,81.0,68.8,63.0,0,0,100,30.27,30.13,6,0,6,0.00 
2014-12-7,66.7,61.0,56.1,66.7,61.0,55.9,0,0,100,30.20,30.10,14,0,15,0.00 
2014-12-8,57.9,54.4,46.2,57.9,54.4,46.2,0,0,100,30.22,30.12,12,1,15,0.00 
2014-12-9,61.5,50.0,39.0,61.5,50.0,39.0,0,0,100,30.14,30.03,11,0,11,0.00 
2014-12-10,60.3,45.9,36.0,58.5,32.5,-47.4,17,3,1,30.20,30.07,7,0,8,0.00 
2014-12-11,58.6,45.8,34.9,57.7,29.7,-47.9,13,2,1,30.24,30.13,8,0,8,0.00 
2014-12-12,64.2,47.9,37.0,56.7,33.0,-49.2,37,9,1,30.33,30.21,1,0,3,0.00 
